MSSubClass,MSZoning,LotFrontage,LotArea,Street,OverallQual,OverallCond,YearBuilt,YearRemo,TotalBsmtSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
60,0,,8121,0,6,5,,2000,,,2,1,3,1,,100,40,0,0,0,0,0,1,2006,172400
60,0,,11075,0,5,4,,1969,,,2,1,4,1,,305,189,0,0,0,0,400,9,2008,172000
120,0,,3136,0,7,5,,2003,,,2,0,2,1,,148,36,0,0,0,0,0,3,2006,171750
85,0,,16647,0,5,5,,1981,,,2,0,3,1,,0,0,0,0,0,0,0,1,2007,171000
80,0,,12328,0,6,5,,1976,,,1,0,3,1,,0,0,0,0,0,0,0,5,2010,169900
50,1,,7758,0,7,4,,1950,,,1,1,4,1,,0,0,0,0,184,0,0,6,2007,169500
60,0,,14762,0,5,6,,1950,,,2,0,2,1,,120,144,0,0,0,0,0,5,2006,169000
80,0,,8530,0,7,5,,1996,,,2,1,3,1,,120,72,0,0,0,0,700,5,2009,168500
60,0,,10364,0,6,5,,1996,,,2,1,3,1,,0,40,0,0,0,0,0,5,2007,168000
20,0,,14175,0,5,6,,1987,,,1,1,3,1,,304,0,0,0,0,0,0,11,2006,168000
60,0,,7685,0,6,5,,1994,,,2,1,3,1,,190,63,0,0,0,0,0,5,2006,165600
85,0,,9101,0,5,6,,1978,,,1,0,1,1,,303,30,0,0,0,0,0,7,2009,165500
160,3,,2651,0,7,5,,2000,,,2,1,3,1,,153,50,0,0,0,0,0,4,2006,165000
120,1,,4500,0,6,5,,1999,,,2,0,2,1,,0,304,0,0,0,0,0,6,2009,165000
20,0,,11250,0,6,6,,1977,,,1,1,3,1,,198,42,0,0,0,0,0,6,2006,165000
20,0,,13284,0,5,5,,1954,,,1,0,3,1,,511,116,0,0,0,0,0,6,2008,165000
80,0,,9125,0,7,5,,1992,,,2,1,3,1,,100,25,0,0,0,0,0,7,2007,163900
20,0,,12155,0,6,3,,1970,,,2,0,3,1,,0,0,0,0,147,0,0,3,2007,163500
20,0,,11120,0,6,6,,1984,,,2,0,3,1,,0,0,0,0,0,0,0,6,2008,162500
60,0,,7750,0,7,5,,2003,,,2,1,3,1,,0,48,0,0,0,0,0,8,2007,162000
20,0,,9830,0,5,7,,2006,,,1,0,3,1,,364,17,0,0,182,0,0,3,2010,162000
60,0,,12936,0,6,6,,1972,,,1,1,3,1,,294,116,0,0,0,0,0,12,2009,162000
20,0,,9790,0,6,5,,1967,,,2,0,3,1,,0,0,0,0,197,0,0,9,2009,161500
50,0,,11250,0,4,5,,1989,,,1,0,5,1,,120,0,0,0,0,0,0,11,2009,161500
70,1,,5100,0,8,7,,1996,,,1,0,3,1,,192,63,0,0,0,0,0,6,2008,161000
190,4,,7082,0,5,8,,1995,,,2,0,5,2,,0,0,228,0,0,0,0,7,2006,160000
80,0,,10784,0,7,5,,1992,,,2,1,3,1,,164,0,0,0,0,0,0,5,2007,160000
20,0,,57200,0,5,5,,1950,,,1,0,3,1,,0,0,50,0,0,0,0,6,2010,160000
20,0,,9500,0,6,5,,1963,,,1,1,3,1,,0,76,0,0,185,0,0,7,2009,159000
60,0,,11616,0,6,5,,1978,,,2,1,3,1,,335,0,0,0,0,0,0,4,2010,158900
80,0,,10448,0,6,6,,1972,,,2,1,3,1,,0,104,0,0,0,0,0,8,2009,158000
20,0,,11553,0,5,5,,1968,,,1,1,3,1,,466,0,0,0,0,0,0,7,2006,158000
80,0,,12095,0,6,6,,1964,,,1,1,3,1,,180,0,0,0,0,0,0,8,2009,158000
20,0,,26142,0,5,7,,1962,,,1,0,3,1,,261,39,0,0,0,0,0,4,2010,157900
20,0,,17600,0,6,5,,1960,,,2,0,3,1,,0,40,0,0,0,0,0,12,2009,157500
20,0,,10920,0,6,5,,1960,,,1,1,2,1,,0,213,176,0,0,0,0,5,2008,157000
85,0,,7540,0,6,6,,1978,,,1,0,2,1,,0,0,0,0,192,0,0,6,2007,156000
20,0,,8246,0,5,8,,2001,,,1,0,3,1,,406,90,0,0,0,0,0,5,2010,154000
20,0,,11000,0,5,6,,1966,,,1,1,3,1,,0,58,0,0,0,0,0,11,2009,154000
20,0,,12772,0,6,8,,1998,,,1,0,2,1,,0,0,0,0,0,0,15500,4,2007,151500
20,0,,9991,0,4,4,,1993,,,2,0,3,1,,120,78,0,0,0,0,0,6,2009,150000
20,0,,12537,0,5,6,,2008,,,1,1,3,1,,0,0,0,0,0,0,0,4,2010,149900
20,0,,8544,0,5,6,,2006,,,1,1,3,1,,0,65,0,0,0,0,0,6,2008,149350
120,1,,4426,0,6,5,,2004,,,1,0,1,1,,149,0,0,0,0,0,0,5,2008,149300
120,1,,4438,0,6,5,,2004,,,1,0,1,1,,149,0,0,0,0,0,0,1,2008,149000
20,0,,11241,0,6,7,,1970,,,1,0,2,1,,0,0,0,0,0,0,700,3,2010,149000
160,3,,5105,0,7,5,,2004,,,2,1,2,1,,0,60,0,0,0,0,0,3,2007,148800
20,0,,8750,0,5,6,,1970,,,1,0,3,1,,0,0,0,0,0,0,0,8,2009,148500
20,0,,7917,0,6,7,,1976,,,1,1,3,1,,370,30,0,0,0,0,0,5,2007,148000
80,0,,10395,0,6,6,,1978,,,2,0,3,1,,0,0,0,0,0,0,500,7,2007,148000
80,0,,10970,0,6,6,,1978,,,1,0,3,1,,0,0,34,0,0,0,0,10,2008,147000
80,0,,11333,0,6,5,,1976,,,1,0,3,1,,120,0,0,0,0,0,0,5,2007,146800
50,0,,9144,0,5,5,,1982,,,1,0,3,1,,0,0,0,0,0,0,0,7,2008,145000
80,0,,10246,0,4,9,,2001,,,0,0,0,1,,88,0,0,0,0,0,0,5,2006,145000
120,1,,4438,0,6,5,,2004,,,1,0,1,1,,140,0,0,0,0,0,0,6,2008,144500
120,1,,4435,0,6,5,,2004,,,1,0,1,1,,140,0,0,0,0,0,0,6,2009,144000
20,0,,9503,0,5,5,,1983,,,1,0,2,1,,316,28,0,0,0,0,0,6,2007,144000
20,0,,12968,0,5,6,,1962,,,1,0,2,1,,140,0,0,0,176,0,0,9,2008,144000
120,0,,4928,0,6,6,,1976,,,2,0,2,1,,0,60,0,0,0,0,0,10,2009,143750
20,0,,9286,0,5,7,,1989,,,1,1,3,1,,173,0,0,0,0,0,0,10,2009,143500
20,0,,10530,0,6,5,,1971,,,1,1,3,1,,0,312,40,0,0,0,0,3,2007,143250
120,1,,4426,0,6,5,,2004,,,1,0,1,1,,160,0,0,0,0,0,0,5,2010,143000
20,0,,9790,0,6,5,,1963,,,1,1,3,1,,0,26,0,0,0,0,0,6,2010,143000
20,0,,10355,0,5,5,,1967,,,2,0,3,1,,0,111,0,0,0,0,0,7,2007,143000
20,0,,12160,0,5,5,,1959,,,1,0,3,1,,0,0,0,0,0,0,0,5,2010,142000
120,1,,4426,0,6,5,,2004,,,1,0,1,1,,149,0,0,0,0,0,0,5,2008,141000
20,0,,12493,0,4,5,,1960,,,1,0,3,1,,355,0,0,0,0,0,0,4,2008,141000
120,1,,4435,0,6,5,,2003,,,1,0,1,1,,140,0,0,0,0,0,0,5,2009,140000
70,4,,12155,0,6,8,,1950,,,2,0,4,1,,0,0,254,0,0,0,0,3,2008,140000
20,0,,12342,0,5,5,,1978,,,1,0,3,1,,0,0,36,0,0,0,600,8,2007,139900
20,0,,13680,0,3,5,,1955,,,2,0,4,1,,0,0,0,0,0,0,0,6,2009,139600
20,0,,11616,0,5,5,,1962,,,1,0,3,1,,0,20,144,0,0,0,0,9,2009,139000
20,0,,15870,0,5,5,,1969,,,1,0,3,1,,240,32,0,0,0,0,0,3,2006,138800
20,0,,14375,0,6,6,,1958,,,1,0,3,1,,0,118,0,0,233,0,0,1,2009,137500
20,0,,11425,0,5,6,,1954,,,1,0,2,1,,0,0,120,0,0,0,0,7,2006,137000
20,0,,13526,0,5,6,,1965,,,1,0,3,1,,180,0,0,0,0,0,0,11,2006,137000
90,0,,11500,0,5,6,,1976,,,2,0,4,2,,0,0,0,0,0,0,0,6,2007,136905
20,0,,7000,0,5,8,,2005,,,1,0,3,1,,0,0,0,0,0,0,0,7,2009,136500
20,0,,10659,0,5,6,,1961,,,1,0,3,1,,0,319,0,0,0,0,0,1,2006,136500
20,0,,8475,0,4,7,,1956,,,1,0,2,1,,0,0,0,0,0,0,0,4,2008,135750
20,0,,7390,0,5,7,,1955,,,1,0,3,1,,0,0,0,0,0,0,0,7,2008,135000
20,0,,17140,0,4,6,,1956,,,1,0,3,1,,0,0,0,0,0,0,0,4,2009,135000
85,0,,7252,0,5,5,,1982,,,1,0,2,1,,120,0,0,0,0,0,0,4,2009,134900
20,0,,7758,0,5,7,,2001,,,1,0,3,1,,0,132,0,0,0,0,0,3,2007,132500
20,0,,8885,0,5,5,,1983,,,1,0,2,1,,164,0,0,0,0,0,0,6,2006,131000
20,0,,9200,0,5,6,,1980,,,1,0,3,1,,145,0,0,0,0,0,0,7,2008,130250
60,0,,18450,0,6,5,,1979,,,2,1,3,1,,0,265,0,0,0,0,0,8,2007,129000
20,0,,9945,0,5,5,,1961,,,1,0,3,1,,0,0,0,0,0,0,0,10,2007,128500
50,1,,12358,0,5,6,,1950,,,1,1,2,1,,237,0,0,0,0,0,0,5,2007,128500
120,0,,4928,0,6,5,,1976,,,2,0,2,1,,0,205,0,0,0,0,0,2,2007,128000
20,0,,6897,0,5,8,,2010,,,1,1,3,1,,0,104,0,0,0,0,0,4,2010,127000
20,0,,6173,0,5,6,,1967,,,1,0,3,1,,0,0,0,0,0,0,0,8,2007,125500
20,0,,9819,0,5,5,,1967,,,1,0,3,1,,0,0,0,0,0,0,0,2,2010,122000
20,0,,11341,0,5,6,,1996,,,1,1,3,1,,0,0,0,0,95,0,0,5,2010,121500
30,0,,8854,0,6,6,,1950,,,1,0,2,1,,0,98,0,0,40,0,0,5,2009,121000
90,0,,10624,0,5,4,,1964,,,2,0,6,2,,155,0,0,0,0,0,0,11,2007,119000
50,1,,5700,0,7,7,,1950,,,1,0,2,1,,0,0,176,0,0,0,0,8,2008,116900
160,1,,2665,0,5,6,,1976,,,1,1,3,1,,141,24,0,0,0,0,0,6,2008,115000
50,1,,3950,0,6,8,,2004,,,1,0,3,1,,0,0,116,0,0,0,0,12,2009,115000
50,1,,6240,0,5,4,,1950,,,1,0,3,1,,200,114,0,0,0,0,0,4,2006,115000
20,0,,8780,0,5,5,,1985,,,1,0,3,1,,0,0,0,0,0,0,0,3,2009,112000
20,0,,8926,0,4,3,,1956,,,1,0,3,1,,64,0,0,0,160,0,0,10,2009,112000
20,0,,12735,0,4,5,,1972,,,1,0,3,1,,216,0,0,0,0,0,0,4,2008,111250
50,0,,7015,0,5,4,,1950,,,1,0,3,1,,0,0,248,0,0,0,0,7,2009,110000
20,0,,9477,0,5,5,,1966,,,1,0,3,1,,0,0,0,0,0,0,0,10,2008,110000
20,0,,7162,0,5,7,,1966,,,1,0,3,1,,0,0,0,0,0,0,0,12,2008,109900
20,0,,8978,0,5,5,,1968,,,1,0,3,1,,147,0,0,0,0,0,0,5,2007,108000
20,4,,8900,0,4,4,,1966,,,1,0,2,1,,0,42,0,0,0,0,0,11,2006,107000
20,0,,8339,0,5,7,,1959,,,1,0,3,1,,0,0,0,0,0,0,1200,7,2007,106500
50,0,,12513,0,4,4,,2007,,,2,0,4,1,,55,0,0,0,0,0,0,6,2009,104900
30,0,,7446,0,4,5,,1950,,,1,0,2,1,,0,0,0,0,0,0,0,4,2006,100000
50,1,,7920,0,6,7,,1950,,,1,0,3,1,,0,144,0,0,0,0,0,3,2008,89500
90,0,,8544,0,3,4,,1950,,,2,0,2,2,,0,0,0,0,0,0,0,5,2006,87500
20,0,,11500,0,4,3,,1957,,,1,0,3,1,,186,0,0,0,0,0,0,1,2009,84000
160,1,,1974,0,4,5,,1973,,,1,1,3,1,,120,96,0,0,0,0,0,5,2010,83500
20,0,,9000,0,5,3,,1959,,,1,0,3,1,,0,24,0,0,0,0,0,7,2008,80000
20,0,,6627,0,3,6,,1950,,,1,0,2,1,,0,0,0,0,0,0,0,7,2008,72500
30,0,,10020,0,1,1,,1950,,,0,1,1,1,,0,0,0,0,0,0,0,3,2009,61000
